donor,status,NA,clustering,qc_num_umi,qc_num_reads,qc_mean_reads_per_umi,qc_std_reads_per_umi,qc_mapped_reads,qc_genome_not_gene,qc_unmapped_reads,qc_umi_corrected,qc_barcode_corrected,fineclusters
donor_12,disease,MS19270CSF,CD4_Tc,4175,24262,5.81125748503,4.80025731268,0.446253400379,0.407839419669,0.145907179952,0.0125298821202,0.0223394608853,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,8538,47595,5.574490513,4.63816847198,0.478978884337,0.379304548797,0.141716566866,0.01290051476,0.0261161886753,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,6235,36512,5.85597433841,4.76332140673,0.538781770377,0.318224145486,0.142994084137,0.0132011393514,0.0249780893953,Tc_1
donor_12,disease,MS19270CSF,nCD8_Tc,3957,21941,5.54485721506,4.69696694091,0.461328107197,0.385123740942,0.153548151862,0.00970785287817,0.0263433754159,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,4293,26438,6.1583973911,5.08039490025,0.508775247749,0.340570391104,0.150654361147,0.0138058854679,0.032075043498,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,4771,27930,5.85411863341,4.74287431027,0.489724310777,0.360651629073,0.14962406015,0.0135338345865,0.0296097386323,Tc_2
donor_12,disease,MS19270CSF,nCD8_Tc,4126,24570,5.95492001939,5.01584435319,0.468457468457,0.377737077737,0.153805453805,0.0123321123321,0.0262515262515,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,8169,48023,5.87868772188,4.86734883315,0.475230618662,0.378985069654,0.145784311684,0.0125564833517,0.0239260354414,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,6673,33688,5.04840401618,4.04725840353,0.513743766326,0.336677748753,0.14957848492,0.0124079791024,0.0242816433151,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,5722,34312,5.99650471863,4.90835305872,0.527162508743,0.322744229424,0.150093261833,0.0124446257869,0.0273373746794,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4548,28452,6.25593667546,5.38347155056,0.469668213131,0.376950653733,0.153381133137,0.0122662730212,0.0313861942921,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5010,31052,6.19800399202,5.11503875736,0.503123792348,0.346837562798,0.150038644854,0.0134612907381,0.0347803684143,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,6248,40354,6.45870678617,5.20966437552,0.510507012936,0.346458839272,0.143034147792,0.0140506517322,0.0339247658225,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4916,30948,6.29536208299,5.22637365075,0.457929430012,0.396891560036,0.145179009952,0.0139912110637,0.02963034768,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5918,24176,4.08516390673,3.31326190892,0.524693911317,0.323006287227,0.152299801456,0.0144358041032,0.0304020516214,Tc_1
donor_12,disease,MS19270CSF,aCD8_Tc,6725,33678,5.00788104089,4.2149379955,0.489785616723,0.361808896015,0.148405487262,0.0141338559297,0.0326622721064,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,6277,30804,4.90743985981,4.12080991313,0.514900662252,0.338462537333,0.146636800416,0.0145435657707,0.0337618491105,Tc_1
donor_12,disease,MS19270CSF,aCD8_Tc,3997,15307,3.82962221666,3.21373167107,0.474423466388,0.375253152153,0.150323381459,0.0123472920886,0.0255438688182,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,5479,21474,3.91932834459,3.19450808649,0.505914128714,0.336779361088,0.157306510198,0.0122473689112,0.0289652603148,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5471,18799,3.43611771157,2.84014776569,0.5396563647,0.302516091281,0.157827544018,0.0171285706687,0.0253204957711,Tc_1
donor_12,disease,MS19270CSF,nc_mono,7053,27276,3.86729051467,3.17792888212,0.564965537469,0.275920222907,0.159114239625,0.0167546561079,0.0291831646869,nc_mono
donor_12,disease,MS19270CSF,CD4_Tc,6659,25156,3.77774440607,3.25027580966,0.540904754333,0.322626808714,0.136468436953,0.042693591986,0.0296549530927,Tc_5
donor_12,disease,MS19270CSF,aCD8_Tc,4672,26612,5.69606164384,4.85905845351,0.497369607696,0.354238689313,0.148391702991,0.012738614159,0.0353975650083,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,6332,38358,6.05780164245,5.06038164794,0.535820428594,0.322957401324,0.141222170082,0.0159549507274,0.0376714114396,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,10800,64852,6.00481481481,5.10261177021,0.440772836613,0.412955652871,0.146271510516,0.0130605070006,0.0346943810522,Tc_6
donor_12,disease,MS19270CSF,aCD8_Tc,5166,31795,6.15466511808,5.10781006246,0.541091366567,0.320710803585,0.138197829847,0.0169208995125,0.0327724484982,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,5357,31713,5.91991786448,4.9287425127,0.532053101252,0.328225018131,0.139721880617,0.0161763314729,0.0366726579005,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,5703,33728,5.91408030861,4.89116734022,0.510199240987,0.343601755218,0.146199003795,0.0140536053131,0.0415085388994,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4611,25836,5.60312296682,4.70467794683,0.486143365846,0.373006657377,0.140849976777,0.0159854466636,0.0349125251587,Tc_4
donor_12,disease,MS19270CSF,aCD8_Tc,9069,57305,6.3187782556,5.3223133519,0.495314544979,0.35899136201,0.145694093011,0.0147107582235,0.0335049297618,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,5129,29295,5.71163969585,4.84004106247,0.484792626728,0.373579109063,0.141628264209,0.0149513568868,0.036798088411,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,4382,25483,5.81538110452,4.84382063425,0.430561550838,0.42659812424,0.142840324922,0.0123611819644,0.0292351763921,Tc_2
donor_12,disease,MS19270CSF,NK,5762,38584,6.6962860118,5.55792742714,0.430567074435,0.42714596724,0.142286958325,0.0104706614141,0.0352736885756,NK
donor_12,disease,MS19270CSF,NK,5453,34600,6.34513112048,5.49962419898,0.450086705202,0.403786127168,0.14612716763,0.0105780346821,0.0315317919075,NK
donor_12,disease,MS19270CSF,aCD8_Tc,4046,25588,6.32427088482,5.3701679427,0.509183992496,0.348210098484,0.14260590902,0.014577145537,0.0338049085509,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,3943,26461,6.71088004058,5.59744640005,0.468840935717,0.38074902687,0.150410037414,0.0126223498734,0.030535505083,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,13172,67811,5.14811721834,4.5064007095,0.482738788692,0.373022076064,0.144239135244,0.0239931574523,0.027384937547,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4848,28653,5.91027227723,4.83872284753,0.520015356158,0.342267825359,0.137716818483,0.0117963215021,0.0375876871532,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4261,21819,5.12062896034,4.24225327435,0.464686740914,0.379852422201,0.155460836885,0.0123745359549,0.028369769467,Tc_1
donor_12,disease,MS19270CSF,nCD8_Tc,5367,27138,5.05645612074,4.25636472387,0.413995135972,0.439678679343,0.146326184686,0.0101702409905,0.0308055125654,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,5389,29868,5.5424011876,4.51664334011,0.459488415696,0.393163251641,0.147348332664,0.012287397884,0.0317731351279,Tc_1
donor_12,disease,MS19270CSF,nCD8_Tc,4643,22057,4.75059228947,4.00767214118,0.49471823004,0.359704402231,0.145577367729,0.0130570793852,0.0323706759759,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,4225,25495,6.03431952663,5.07976208853,0.483153559521,0.372072955481,0.144773484997,0.0113747793685,0.0273779172387,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5168,29683,5.74361455108,4.83894451605,0.505204999495,0.354209480174,0.140585520332,0.0137115520668,0.03237543375,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5695,24881,4.36892010536,3.67845994816,0.523974116796,0.336521843977,0.139504039227,0.0130621759576,0.030143482979,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,4973,22231,4.47033983511,3.71189069983,0.481039989204,0.372587827808,0.146372182988,0.012280149341,0.0304979533084,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5035,27625,5.4865938431,4.58699178765,0.483837104072,0.370642533937,0.145520361991,0.0140090497738,0.0257375565611,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,12617,75132,5.95482285805,4.97815654307,0.495474631316,0.357730394506,0.146794974179,0.0154927327903,0.0279374966725,Tc_6
donor_12,disease,MS19270CSF,CD4_Tc,5618,33172,5.90459238163,4.94975396976,0.498492704691,0.355480525745,0.146026769565,0.0158567466538,0.0292113830942,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5066,30043,5.93031977892,4.9685765356,0.457843757281,0.386379522684,0.155776720035,0.0127151083447,0.0293912059382,Tc_4
donor_12,disease,MS19270CSF,mDC,8046,54160,6.73129505344,5.64362238056,0.521048744461,0.331443870015,0.147507385524,0.0132754800591,0.0297636632201,mDC1/2
donor_12,disease,MS19270CSF,CD4_Tc,10930,70181,6.42095150961,5.45003004878,0.45791596016,0.402046137844,0.140037901996,0.0132799475642,0.0387711773842,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4338,28815,6.64246196404,5.65433590509,0.445219503731,0.407079646018,0.147700850252,0.00954364046504,0.0351553010585,Tc_2
donor_12,disease,MS19270CSF,aCD8_Tc,5571,36039,6.4690360797,5.31218254895,0.525208801576,0.336302339133,0.138488859291,0.0148172812786,0.0379588778823,aCD8
donor_12,disease,MS19270CSF,plasma,34021,257384,7.56544487228,6.05731865259,0.491662263389,0.392048456781,0.116289279831,0.0219244397476,0.0445054859665,plasma
donor_12,disease,MS19270CSF,CD4_Tc,5614,36564,6.51300320627,5.29029968511,0.567935674434,0.292856361448,0.139207964118,0.0135379061372,0.0447981621267,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5569,35769,6.42287663853,5.42929218539,0.510889317565,0.347200089463,0.141910592972,0.0120495401046,0.0343314042886,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,4951,33677,6.80206018986,5.77297813636,0.446654987083,0.406687056448,0.146657956469,0.0108382575645,0.0362265047362,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,7473,51405,6.87876354878,5.68213794436,0.482307168563,0.376403073631,0.141289757806,0.0119832701099,0.0356580099212,Tc_1
donor_12,disease,MS19270CSF,nc_mono,11326,70670,6.23962564012,5.29933692393,0.489868402434,0.37117588793,0.138955709636,0.0127352483373,0.0330833451252,nc_mono
donor_12,disease,MS19270CSF,CD4_Tc,4091,24967,6.10290882425,4.96672732186,0.517843553491,0.337525533704,0.144630912805,0.0132174470301,0.0319221372211,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,6295,41132,6.53407466243,5.47781209273,0.49399494311,0.368204804046,0.137800252845,0.0105757074784,0.0360303413401,Tc_4
donor_12,disease,MS19270CSF,aCD8_Tc,8800,58829,6.68511363636,5.61701959951,0.453925784902,0.397729011202,0.148345203896,0.00965510207551,0.0370735521596,aCD8
donor_12,disease,MS19270CSF,nCD8_Tc,4208,26320,6.25475285171,5.27595748141,0.506724924012,0.336740121581,0.156534954407,0.0143617021277,0.0363981762918,nCD8
donor_12,disease,MS19270CSF,NK,6148,38652,6.28692257645,5.32240016164,0.462278795405,0.397417986133,0.140303218462,0.0121339128635,0.0379023077719,NK
donor_12,disease,MS19270CSF,nCD8_Tc,5690,33839,5.94710017575,4.87006556528,0.529064097639,0.324595880493,0.146340021868,0.0127367830019,0.0325068707704,nCD8
donor_12,disease,MS19270CSF,pDC,9988,58358,5.84281137365,4.71321547415,0.509938654512,0.330614483019,0.15944686247,0.0114808595223,0.02918194592,pDC
donor_12,disease,MS19270CSF,CD4_Tc,5484,34588,6.30707512764,5.29685754838,0.520787556378,0.335925754597,0.143286689025,0.013010292587,0.0270035850584,Tc_2
donor_12,disease,MS19270CSF,mDC,12519,81440,6.50531192587,5.36038945455,0.551080550098,0.303131139489,0.145788310413,0.017202848723,0.0282662082515,mDC1/2
donor_12,disease,MS19270CSF,CD4_Tc,5172,34538,6.67788089714,5.51191725154,0.512015750767,0.331779489258,0.156204759975,0.0112919103596,0.0290983843882,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5003,32232,6.44253447931,5.36076026626,0.513030528667,0.346363862,0.140605609332,0.0109828741623,0.0296289401837,Tc_1
donor_12,disease,MS19270CSF,NK,3934,24687,6.27529232334,5.47130039364,0.453680074533,0.401871430307,0.144448495159,0.0146230809738,0.0274233402195,NK
donor_12,disease,MS19270CSF,CD4_Tc,12121,68648,5.66355911228,4.71741029654,0.47863011304,0.377592937886,0.143776949074,0.0135765062347,0.0311880899662,Tc_6
donor_12,disease,MS19270CSF,CD4_Tc,5394,29504,5.46978123841,4.61412094124,0.429907809111,0.416485900217,0.153606290672,0.0101003253796,0.0303009761388,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,4954,25036,5.05369398466,4.22398613078,0.460337114555,0.386723118709,0.152939766736,0.00998562070618,0.0287985301166,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,4408,24440,5.5444646098,4.54024898972,0.495744680851,0.353682487725,0.150572831424,0.0125613747954,0.0398117839607,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5796,30314,5.23015873016,4.421513182,0.418453519826,0.436761892195,0.144784587979,0.0101273339051,0.0287325987992,Tc_4
donor_12,disease,MS19270CSF,mDC,17021,98524,5.78837906116,4.68961237639,0.502192359222,0.356156875482,0.141650765296,0.013499248914,0.0388940765702,mDC1/2
donor_12,disease,MS19270CSF,CD4_Tc,4822,24796,5.14226462049,4.355171461,0.503468301339,0.351427649621,0.14510404904,0.0206081626069,0.0298435231489,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5622,30352,5.39879046603,4.5421568353,0.492652872957,0.357044016869,0.150303110174,0.0134093305219,0.0315300474433,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4087,19135,4.68191827747,3.89561841298,0.474993467468,0.376378364254,0.148628168278,0.0105043114711,0.0271753331591,Tc_1
donor_12,disease,MS19270CSF,mDC,11984,65587,5.47288050734,4.46134833746,0.513394422675,0.339869181393,0.146736395932,0.0125787122448,0.0338329242075,mDC1/2
donor_12,disease,MS19270CSF,mDC,12414,80113,6.45343966489,5.32897900635,0.491043900491,0.363736222586,0.145219876924,0.0132188284049,0.0284972476377,mDC1/2
donor_12,disease,MS19270CSF,CD4_Tc,6130,41202,6.72137030995,5.44543979568,0.545361875637,0.316538032134,0.138100092229,0.0125236638998,0.0313091597495,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,5307,34343,6.47126436782,5.38650097264,0.446117112658,0.404012462511,0.149870424832,0.0115307340652,0.0320006988324,Tc_4
donor_12,disease,MS19270CSF,aCD8_Tc,8738,56189,6.43041886015,5.27725293091,0.460143444446,0.394543415971,0.145313139582,0.0101977255335,0.0329601879371,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,10608,67986,6.40893665158,5.42346522052,0.487438590298,0.373165063395,0.139396346307,0.0130468037537,0.0391845379931,Tc_6
donor_12,disease,MS19270CSF,CD4_Tc,5112,31687,6.19855242567,5.290272473,0.466973837851,0.376463533941,0.156562628207,0.0142014075173,0.031243096538,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4832,31099,6.4360513245,5.43607094197,0.498183221325,0.354287919226,0.147528859449,0.0134087912795,0.0318338210232,Tc_2
donor_12,disease,MS19270CSF,mDC,15704,105245,6.70179572084,5.32781041933,0.596056819801,0.259888830823,0.144054349375,0.01974440591,0.0318494940377,mDC1/2
donor_12,disease,MS19270CSF,Bc,12681,81989,6.46549956628,5.33866584472,0.435155935552,0.419629462489,0.145214601959,0.013196892266,0.0334313139568,Bc
donor_12,disease,MS19270CSF,CD4_Tc,4864,29582,6.08182565789,4.89085970088,0.546142924752,0.299641673991,0.154215401258,0.0165641268339,0.02974781962,Tc_3
donor_12,disease,MS19270CSF,nCD8_Tc,3951,22958,5.81068084029,5.03009649022,0.470598484189,0.38875337573,0.140648140082,0.0142434009931,0.02282428783,nCD8
donor_12,disease,MS19270CSF,aCD8_Tc,4014,23739,5.91405082212,4.87673493402,0.498630944859,0.356080711066,0.145288344075,0.0123846834323,0.0261173596192,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,4947,29385,5.93996361431,4.82221677286,0.549157733538,0.312948783393,0.13789348307,0.015790369236,0.0275310532585,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,21057,124902,5.93161419006,4.94697147822,0.461321676194,0.393572560888,0.145105762918,0.0133384573506,0.0249315463323,Tc_6
donor_12,disease,MS19270CSF,CD4_Tc,5187,34336,6.61962598805,5.38341932599,0.479321994408,0.379310344828,0.141367660764,0.0122029356943,0.0275221342032,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5228,32180,6.15531752104,5.0938369333,0.515755127408,0.342169049099,0.142075823493,0.0140459912989,0.0297389683033,Tc_4
donor_12,disease,MS19270CSF,NK,5101,29897,5.86100764556,4.8210822644,0.493728467739,0.369134026825,0.137137505435,0.0153192628023,0.0255878516239,NK
donor_12,disease,MS19270CSF,CD4_Tc,5546,31184,5.62279120087,4.62877811843,0.510389943561,0.343766033864,0.145844022576,0.0174448435095,0.0254617752694,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,3511,20061,5.71375676445,4.6243910987,0.500324011764,0.352375255471,0.147300732765,0.0145057574398,0.0240267185085,Tc_2
donor_12,disease,MS19270CSF,plasma,16223,96997,5.97898045984,4.90233698593,0.486963514335,0.390898687588,0.122137798076,0.0151963462788,0.0271245502438,plasma
donor_12,disease,MS19270CSF,CD4_Tc,4516,28358,6.27945084145,5.22336799478,0.472424007335,0.385429155794,0.142146836871,0.0115311375979,0.0260244022851,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,4499,26626,5.91820404534,4.92129922911,0.503680612935,0.354428002704,0.141891384361,0.014459550815,0.0285810861564,Tc_4
donor_12,disease,MS19270CSF,mDC,24449,144643,5.91611108839,4.76160637616,0.54779698983,0.311705371155,0.140497639015,0.0176088714974,0.0259051595998,mDC1/2
donor_12,disease,MS19270CSF,nCD8_Tc,8648,54646,6.31891766883,5.23556820257,0.432108480035,0.426490502507,0.141401017458,0.0105405702156,0.0285839768693,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,4142,26754,6.45919845485,5.43670311609,0.476639007251,0.386334753682,0.137026239067,0.0120729610526,0.0322194811991,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5336,35019,6.56278110945,5.49606604352,0.442930980325,0.415288843199,0.141780176476,0.0107084725435,0.0270424626631,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5376,36086,6.71242559524,5.66660408489,0.500914482071,0.360860167378,0.138225350551,0.012664191099,0.0266585379372,Tc_2
donor_12,disease,MS19270CSF,nCD8_Tc,5484,33846,6.17177242888,5.22756255293,0.479406724576,0.3768539857,0.143739289724,0.0140637002895,0.0314069609407,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,3924,25564,6.51478083588,5.33000066982,0.522062275074,0.337857925207,0.140079799718,0.0113049601001,0.0274996088249,Tc_2
donor_12,disease,MS19270CSF,NK,3550,23068,6.49802816901,5.2932458864,0.495448239986,0.369863013699,0.134688746315,0.00966707126756,0.0328593722906,NK
donor_12,disease,MS19270CSF,CD4_Tc,5272,34373,6.51991654021,5.3207124329,0.541616966805,0.323480638874,0.134902394321,0.0173682832456,0.0389259011433,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,4854,31107,6.40852904821,5.24206713563,0.49525830199,0.360369048767,0.144372649243,0.0116372520655,0.0311183977883,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,4666,28339,6.0735105015,5.05764807505,0.492042767917,0.362927414517,0.145029817566,0.0104096827693,0.0297822788383,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,6462,41463,6.41643454039,5.25570237629,0.507271543304,0.351518221065,0.141210235632,0.0125413018836,0.0327279743386,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4415,26976,6.1100792752,5.22013158662,0.499629300119,0.356650355872,0.143720344009,0.0108985765125,0.0306198102017,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5641,31257,5.5410388229,4.66442606126,0.499376139745,0.352049140992,0.148574719263,0.0108775634258,0.0238986467031,Tc_1
donor_12,disease,MS19270CSF,aCD8_Tc,7185,42502,5.91537926235,5.00031389036,0.455602089313,0.40894546139,0.135452449297,0.0104936238295,0.0235283045504,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,7390,48771,6.59959404601,5.28098290615,0.497201205634,0.365791146378,0.137007647988,0.0129585204322,0.0301203584097,Tc_4
donor_12,disease,MS19270CSF,nCD8_Tc,4115,23893,5.80631834751,4.74996189435,0.49608671996,0.355501611351,0.14841166869,0.013141924413,0.0276650064873,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,4271,25474,5.96441114493,4.93134576722,0.506045379603,0.353458428201,0.140496192196,0.0130328962864,0.0256732354558,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,5666,32801,5.78909283445,4.72257663633,0.510228346697,0.344593152648,0.145178500655,0.0113716045243,0.0255175147099,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4712,27511,5.83849745331,4.88974373931,0.453854821708,0.405256079386,0.140889098906,0.011631710952,0.0281342008651,Tc_2
donor_12,disease,MS19270CSF,CD4_Tc,16337,65258,3.99449103263,3.71441246404,0.464326212878,0.396395844188,0.139277942934,0.044009929817,0.0680376352325,Tc_5
donor_12,disease,MS19270CSF,CD4_Tc,3803,19825,5.21298974494,4.39098708395,0.474148802018,0.385018915511,0.140832282472,0.00988650693569,0.0229508196721,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,6044,35423,5.86085373925,4.79657294634,0.529486491827,0.330943172515,0.139570335658,0.0143974254016,0.0349490444062,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4756,29296,6.15979814971,4.88751609153,0.561714909885,0.300587110868,0.137697979246,0.0153604587657,0.0299358274167,Tc_2
donor_12,disease,MS19270CSF,NK,5852,31056,5.30690362269,4.39338078841,0.444905976301,0.419017259145,0.136076764554,0.00956336939722,0.0258887171561,NK
donor_12,disease,MS19270CSF,CD4_Tc,5277,28489,5.39871138905,4.31298072526,0.536277159605,0.305486328056,0.158236512338,0.0143564182667,0.0258345326266,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5913,33280,5.6282766785,4.53103402176,0.540294471154,0.320973557692,0.138731971154,0.0150540865385,0.0272836538462,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,3517,18092,5.14415695195,4.24156502262,0.507240769401,0.340150342693,0.152608887906,0.0111098828211,0.0258677868671,Tc_1
donor_12,disease,MS19270CSF,plasma,22399,134954,6.02500111612,4.80120940213,0.57784133853,0.294989403797,0.127169257673,0.0163685403915,0.0288987358656,plasma
donor_12,disease,MS19270CSF,CD4_Tc,4114,23636,5.74526008751,4.57732103697,0.576831951261,0.27864274835,0.144525300389,0.0159502453884,0.0337197495346,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,4338,23848,5.49746426925,4.53435816743,0.47664374371,0.365816839987,0.157539416303,0.0124119423012,0.0324136195907,Tc_1
donor_12,disease,MS19270CSF,aCD8_Tc,4498,24054,5.34771009337,4.50745389662,0.46029766359,0.392242454477,0.147459881932,0.0116404755966,0.0340068179928,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,4991,23305,4.66940492887,3.90597194822,0.507745119073,0.344604162197,0.14765071873,0.0128727740828,0.0300364728599,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,9257,39512,4.26833747434,3.54711847145,0.489142538976,0.35903016805,0.151827292974,0.0135654990889,0.0277637173517,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,4264,17598,4.12711069418,3.4370825532,0.475735879077,0.382145698375,0.142118422548,0.0123309466985,0.0271621775202,Tc_2
donor_12,disease,MS19270CSF,nCD8_Tc,3646,18235,5.00137136588,4.24745524212,0.4839594187,0.358102550041,0.157938031259,0.0114614751851,0.0330682752948,nCD8
donor_12,disease,MS19270CSF,CD4_Tc,5588,21754,3.89298496779,3.19174266346,0.49852900616,0.347062609175,0.154408384665,0.0116300450492,0.0299255309368,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,6558,31698,4.83348581885,4.00792577812,0.5,0.350779228973,0.149220771027,0.0135655246388,0.0318316613036,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,5386,25383,4.71277385815,3.90311308647,0.523578773195,0.32572981917,0.150691407635,0.0163495252728,0.0284442343301,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,6111,29363,4.80494190803,3.89358217073,0.502537206689,0.346388311821,0.15107448149,0.0130095698668,0.0288798828458,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4940,23886,4.83522267206,3.96512104568,0.533031901532,0.31989449887,0.147073599598,0.0152390521644,0.0294733316587,Tc_1
donor_12,disease,MS19270CSF,class_mono,4774,19835,4.15479681609,3.36141341978,0.542929165616,0.304461809932,0.152609024452,0.0135114696244,0.031459541215,class_mono
donor_12,disease,MS19270CSF,CD4_Tc,4364,22847,5.23533455545,4.31653036923,0.493587779577,0.35978465444,0.146627565982,0.0122992077734,0.0374666258152,Tc_1
donor_12,disease,MS19270CSF,mDC,10992,59324,5.39701601164,4.37789816793,0.547788416155,0.299929202346,0.152282381498,0.015575483784,0.0330051918279,mDC1/2
donor_12,disease,MS19270CSF,Bc,13133,64313,4.8970532247,4.08800180457,0.462083871068,0.389563540808,0.148352588124,0.0132166125045,0.0295896630541,Bc
donor_12,disease,MS19270CSF,CD4_Tc,5206,22354,4.29389166347,3.59020831237,0.444842086427,0.401002057797,0.154155855775,0.0115862932808,0.0319405922877,Tc_3
donor_12,disease,MS19270CSF,CD4_Tc,5763,29803,5.1714384869,4.34159708526,0.516760057712,0.349327248935,0.133912693353,0.0167768345469,0.0380163070832,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,4564,25677,5.62598597721,4.76101116115,0.468162168478,0.384312809129,0.147525022394,0.0114499357402,0.0374654359933,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,4646,22432,4.82823934567,3.97307772499,0.507221825963,0.338088445078,0.154689728959,0.0122146932953,0.0287089871612,Tc_4
donor_12,disease,MS19270CSF,CD4_Tc,4725,23352,4.94222222222,4.09604285056,0.53378725591,0.314491264132,0.151721479959,0.0184994861254,0.0402535114765,Tc_1
donor_12,disease,MS19270CSF,CD4_Tc,4810,21266,4.42120582121,3.78823509039,0.425467883006,0.425891093765,0.14864102323,0.0143421423869,0.040063951848,Tc_4
donor_12,disease,MS19270CSF,mDC,8324,35563,4.27234502643,3.54310566032,0.468576891713,0.380732784073,0.150690324213,0.0128223153277,0.0288783285999,mDC1/2
donor_12,disease,MS19270CSF,aCD8_Tc,5511,26165,4.74777717293,4.00755661606,0.504605388878,0.348862984903,0.146531626218,0.0126504872922,0.0287024651252,aCD8
donor_12,disease,MS19270CSF,CD4_Tc,5037,28626,5.68314472901,4.68589002508,0.549011388248,0.306923775589,0.144064836163,0.0168029064487,0.0336058128974,Tc_1
donor_12,disease,MS19270CSF,aCD8_Tc,8144,37156,4.56237721022,3.75914803582,0.557595004844,0.302912046507,0.139492948649,0.0130799870815,0.0289589837442,aCD8
donor_12,disease,MS19270CSF,plasma,56873,281855,4.95586657992,3.94280842025,0.608036046904,0.234893828387,0.15707012471,0.0201805893101,0.0340884497348,plasma
donor_12,disease,MS19270CSF,mDC,12775,51444,4.02692759295,3.24447160089,0.505131793795,0.34853432859,0.146333877614,0.0143845735168,0.0307713241583,mDC1/2
